	article_id	TEXT	author	link	emotion
219	13025	前几天大涨时就知道好不了。根本没有上涨的基础，生拉硬扯拉中字头做假上涨。	wczt100	http://guba.eastmoney.com/news,zssh000001,1283623028.html	-1
220	13118	风浪越大，鱼越贵	金银发财地诸葛亮	http://guba.eastmoney.com/news,zssh000001,1283684205.html	0
221	13213	穿头破脚哈哈哈	云阳958831279	http://guba.eastmoney.com/news,zssh000001,1283614414.html	-1
222	13270	指数红股票跌，指数跌股票大跌……	有理智的令狐冲	http://guba.eastmoney.com/news,zssh000001,1283612102.html	-1
223	13338	北向不自量力终被内资机构割韭菜，小散头铁不服的一并被割[大笑]。资金量决定大方向	股海思远	http://guba.eastmoney.com/news,zssz399001,1283604490.html	-1
224	13368	大盘明天继续看跌，走向比今天还难看。	日月明200706	http://guba.eastmoney.com/news,zssh000001,1283611621.html	-1
225	13406	密切关注上证指数20月均线！！！	东方老山羊1234	http://guba.eastmoney.com/news,zssh000001,1283609938.html	0
226	13503	跌吧，反正也就只能到这个点位了	诚实之阿克索	http://guba.eastmoney.com/news,zssh000001,1283595261.html	-1
227	13518	昨天赚被抢回还附加利息	马华腾	http://guba.eastmoney.com/news,zssh000001,1283594431.html	-1
228	13577	A股靠北向？呵呵！	基民CJKFo0	http://guba.eastmoney.com/news,zssh000001,1283591676.html	0
229	13588	炒股就要炒风向，	富贵高雅得欧阳锋	http://guba.eastmoney.com/news,zssh000001,1283590722.html	0
230	13669	谁要是能坚持到2.30算是盈了	大森林很茂盛	http://guba.eastmoney.com/news,zssh000001,1283599228.html	-1
231	13759	呵呵垃圾内资每天都在砸盘	买我黄瓜忘了他	http://guba.eastmoney.com/news,zssh000001,1283585121.html	-1
232	13842	3230和3170分批次建仓。最后一批次建仓在3100以内。能跌到就买，跌不到就	辞职炒股必暴富	http://guba.eastmoney.com/news,zssh000001,1283619339.html	-1
233	13858	最后还是撑不住了。	股友z38N12	http://guba.eastmoney.com/news,zssh000001,1283572135.html	-1
234	13927	跌停数量才1家	a煎饼侠	http://guba.eastmoney.com/news,zssh000001,1283566780.html	-1
235	13975	下跌不言底，至少还得下个台阶，金针探底[韭菜][韭菜]	股友0zXXZR	http://guba.eastmoney.com/news,zssh000001,1283564837.html	-1
236	14068	心随境转[吃瓜]	金论圈	http://guba.eastmoney.com/news,zssh000001,1283541922.html	0
237	14184	指数微涨，个股跌惨，赶紧跑。	股友7QBR6y	http://guba.eastmoney.com/news,zssh000001,1283555353.html	-1
238	14248	不讲武德大盘上涨，个股跌成狗	股友fwNo9X	http://guba.eastmoney.com/news,zssh000001,1283521634.html	-1
239	14322	开户5年，做个标记[加油]	he_jq01	http://guba.eastmoney.com/news,zssh000001,1283514623.html	0
240	14325	拉中字头银行股上，其它中小市值股票全下跌，深指创业板科创板北交全下跌。	n746013764924250	http://guba.eastmoney.com/news,zssh000001,1283514343.html	-1
241	14361	[看空][看空][看空][看空][看空][看空][看空][看空][看空][看空]	股友t11p602895	http://guba.eastmoney.com/news,zssh000001,1283502710.html	-1
242	14440	ST疯狂后、下个热点消灭低价股。	总管1968	http://guba.eastmoney.com/news,zssh000001,1283507314.html	-1
243	14507	什么原因？	多文钵满得苗人凤	http://guba.eastmoney.com/news,zssh000001,1283511349.html	-1
244	14658	杀小盘在搞大盘然后大小一起下来玩泥巴	黑心资本	http://guba.eastmoney.com/news,zssh000001,1283494975.html	-1
245	14682	这样涨不对吧，畸形了	股友Pptpif	http://guba.eastmoney.com/news,zssh000001,1283486931.html	-1
246	14826	中石油都五个点了，懂自懂	处处是家	http://guba.eastmoney.com/news,zssh000001,1283488452.html	-1
247	14858	拉高出货套人了	股友707u23k980	http://guba.eastmoney.com/news,zssh000001,1283466229.html	-1
248	14948	倒头就睡了	云烟深处	http://guba.eastmoney.com/news,zssh000001,1283661795.html	-1
249	15010	大盘无恙，股市长虹	wli5888	http://guba.eastmoney.com/news,zssh000001,1283476257.html	-1
250	15066	全靠你们了	看风景的打牌	http://guba.eastmoney.com/news,zssh000001,1283468668.html	0
251	15082	拉中石油，中石化，银行股大涨	天天快乐龙0725	http://guba.eastmoney.com/news,zssh000001,1283460536.html	1
252	15148	二八行情	隔壁小王26	http://guba.eastmoney.com/news,zssh000001,1283455498.html	0
253	15150	上证指数走出牛市了！	富有有余地老顽童	http://guba.eastmoney.com/news,zssh000001,1283455463.html	1
254	15203	拉石油和银行就没有好事过，瑟瑟发抖中[可怜][可怜][可怜]	老乡你慢走啊	http://guba.eastmoney.com/news,zssh000001,1283452294.html	-1
255	15222	拉银行了，快跑	股友3R3i831018	http://guba.eastmoney.com/news,zssh000001,1283450383.html	-1
256	15285	3000多下跌…指数却上涨了…哈哈哈！	飞远芳	http://guba.eastmoney.com/news,zssh000001,1283445582.html	-1
257	15357	那些一直说轻指数，重个股的人呢？出来我保证不打你	多多丶小铭	http://guba.eastmoney.com/news,zssh000001,1283435029.html	-1
258	15394	活见久系列，为什么我的股票跟大盘走势相反?大盘越涨，股票越跌?	陈雨漫步	http://guba.eastmoney.com/news,zssh000001,1283432415.html	-1
259	15451	银行股在拉指数，要小心了	勤学苦练得袁紫衣	http://guba.eastmoney.com/news,zssh000001,1283439824.html	-1
260	15487	大盘光拉指数，个股跌的稀里哗啦。	天下无敌步步低	http://guba.eastmoney.com/news,zssh000001,1283426579.html	-1
261	15575	只涨指数个股跌[捂脸][捂脸][捂脸]	沉迷赚钱888	http://guba.eastmoney.com/news,zssh000001,1283431829.html	-1
262	15585	大盘即将崩，今天买中字头，一辈子出不来	我爱妮妮小熊	http://guba.eastmoney.com/news,zssh000001,1283431326.html	-1
263	15647	这个位置接盘就是	灿赖冬	http://guba.eastmoney.com/news,zssh000001,1283381556.html	-1
264	15710	今天买中字头挣钱。	广西南宁人o	http://guba.eastmoney.com/news,zssh000001,1283358964.html	-1
265	15804	哟西，中石化中石油	额问问工商学院	http://guba.eastmoney.com/news,zssh000001,1283418021.html	0
266	15838	观楔形，等进场	晃晃56789	http://guba.eastmoney.com/news,zssh000001,1283413173.html	-1
267	15981	明天不破3333有危险啊	民权韭菲特	http://guba.eastmoney.com/news,zssh000001,1283333347.html	-1
268	16068	今天全部清仓了。先出来躲躲	鸣天的太阳	http://guba.eastmoney.com/news,zssh000001,1283309946.html	-1
269	16150	了不起啊，A股站稳3300点的支撑位了。放在一年前的现在我是做梦都不敢想啊，跌怕	年年满斗地洁心	http://guba.eastmoney.com/news,zssh000001,1283268282.html	-1
270	16167	涨不动了，顶背离了	股友7ruLWi	http://guba.eastmoney.com/news,zssh000001,1283264468.html	-1
271	16262	回归3000点？	股友959u3N5812	http://guba.eastmoney.com/news,zssh000001,1283627561.html	-1
272	16320	稳	股友PmT5wt	https://caifuhao.eastmoney.com/news/20230306144259954107230?from=guba&name=5LiK6K%2bB5oyH5pWw5ZCn&gubaurl=aHR0cDovL2d1YmEuZWFzdG1vbmV5LmNvbS9saXN0LHpzc2gwMDAwMDEsZl8yMDAuaHRtbA%3d%3d	1
273	16382	今天被骗傻了吧	股友232K6i2278	http://guba.eastmoney.com/news,zssh000001,1283209751.html	-1
274	16396	回头见红	股友XqmxIz	http://guba.eastmoney.com/news,zssh000001,1283207955.html	0
275	16449	个股喋喋不休，指数却没有跌，过几天又要遭不住了	刻苦的严光桃3	http://guba.eastmoney.com/news,zssh000001,1283187097.html	-1
276	16451	这个位置没必要玩不做鱼尾行情3000点再来	非必要不消废	http://guba.eastmoney.com/news,zssh000001,1283186984.html	-1
277	16545	都乱了，乱七八糟的，是不是在跑路的跑路，加仓的加仓，不过，计算机全部完蛋，这种方	股友6lfIxP	http://guba.eastmoney.com/news,zssh000001,1283162211.html	-1
278	16567	最后梭哈机会明天起飞	大发成章得卜鹰	http://guba.eastmoney.com/news,zssh000001,1283159131.html	-1
279	16577	拉高出货？	韭菜炒鸡蛋8号	http://guba.eastmoney.com/news,zssh000001,1283156357.html	-1
280	16673	大盘突破三千五，主要靠电池，凤电，太阳能等新能源，大盘可要休息几亇月上下震荡。	曹青竹	http://guba.eastmoney.com/news,zssh000001,1283129402.html	0
281	16739	不着急，后面还有更低的价钱拿货！！！！	A股海明灯	http://guba.eastmoney.com/news,zssh000001,1283099267.html	-1
282	16797	今天接盘的，下午怕要被锤了	默默地攒首付	http://guba.eastmoney.com/news,zssh000001,1283123181.html	-1
283	16811	搞点白酒	牛气需要积累	http://guba.eastmoney.com/news,zssh000001,1283121222.html	1
284	16905	指数越涨个股跌的越厉害，指数越跌，个股还是跌，反正就是跌	股友6kg3660556	http://guba.eastmoney.com/news,zssh000001,1283068115.html	-1
285	16926	好	请出牌吧	http://guba.eastmoney.com/news,zssh000001,1283061837.html	1
286	16964	下来吧，3195的缺口肯定要补的	基民jvDdBs	http://guba.eastmoney.com/news,zssh000001,1283055423.html	-1
287	16983	指数没跌，钱没了	新股发行666	http://guba.eastmoney.com/news,zssh000001,1283053552.html	-1
288	17035	指数看着是涨了不少，但是我买的股票没涨啊！还跌了点，真服了[怒]	刘六顺利	http://guba.eastmoney.com/news,zssh000001,1283037357.html	-1
289	17041	一首《凉凉》奏起！	生财有道ETF	http://guba.eastmoney.com/news,zssh000001,1283036949.html	-1
290	17092	6，上个星期以来，大盘红，我亏钱，大盘绿，我赚钱	做空一手	http://guba.eastmoney.com/news,zssh000001,1283030886.html	-1
291	17096	不一定今天是你们认为的洗盘，银行和保险包括宁德回调把大盘带下来了，也许明天还回撤	九鼎久	http://guba.eastmoney.com/news,zssh000001,1283029901.html	-1
292	17108	正常回调而已，老乡别走啊	北极冻鼠	http://guba.eastmoney.com/news,zssh000001,1283028474.html	1
293	17164	3308	我一定回本	http://guba.eastmoney.com/news,zssh000001,1283019062.html	0
294	17174	一个亿的净流入把中国移动带上2万亿，茅台也不能这么简单吧	优秀的江祁璟	http://guba.eastmoney.com/news,zssh000001,1283008959.html	-1
295	17202	中子头龙头股中国联通中国电信已出现赶顶迹象	猫捉老鼠123	http://guba.eastmoney.com/news,zssh000001,1283002162.html	-1
296	17289	回踩后拉升，机会来了	股友DyA6xg	http://guba.eastmoney.com/news,zssh000001,1283016766.html	1
297	17364	个股天天跌，一点脾气都没有了！什么时候才是个头？	股友3096V9w538	http://guba.eastmoney.com/news,zssh000001,1283042990.html	-1
298	17430	大盘这周的震荡区域3290点一3370点。[俏皮][俏皮][微笑][微笑]	西索8889429	http://guba.eastmoney.com/news,zssh000001,1282933609.html	0
299	17477	坚决抵制所谓的技术分析预测后市	魔都华尔街	http://guba.eastmoney.com/news,zssh000001,1282929101.html	-1
300	17488	马上反弹	南方平衡	http://guba.eastmoney.com/news,zssh000001,1282981603.html	1
301	17574	中信唱多A股，所以今天必跌	大白兔吃掉大灰狼	http://guba.eastmoney.com/news,zssh000001,1282966879.html	-1
302	17585	4000只是起点，	天香子	http://guba.eastmoney.com/news,zssh000001,1282964712.html	1
303	17600	久违的今天能见吗	HXAC945	http://guba.eastmoney.com/news,zssh000001,1282960503.html	-1
304	17627	利好出货了	股友T35005r225	http://guba.eastmoney.com/news,zssh000001,1282948897.html	-1
305	17724	明天最高3356	Valuevestor	http://guba.eastmoney.com/news,zssh000001,1282915518.html	1
306	17775	康拓医疗，加油发展！	帮散户抓牛股	http://guba.eastmoney.com/news,688314,1282907648.html	1
307	17921	事实还是指数确实没有大问题。一直需要或现在需要关心的是3478水平线，即相关大平	落山看海	http://guba.eastmoney.com/news,zssh000001,1282847066.html	1
308	17941	大牛市来了，中字头大象起舞，行情一旦启动，短时间无法逆转，大盘会一直往上冲。	抄底小分队长	http://guba.eastmoney.com/news,zssh000001,1282840201.html	1
309	18036	现在的庄和主力都是日内做t，玩不过啊	人见人耐韦小宝	http://guba.eastmoney.com/news,zssh000001,1283218718.html	-1
310	18099	上车	孤独的韭黄	http://guba.eastmoney.com/news,zssh000001,1282818574.html	1
311	18179	缺口不补，平台缩量整固，耐心等待平地拔起千万丈，小白个人意权当娱乐玩笑。	小白大夫	http://guba.eastmoney.com/news,zssh000001,1282794292.html	-1
312	18212	收盘利好一大堆这是要让散户疯狂追了[微笑]	庄散博弈心法	http://guba.eastmoney.com/news,zssh000001,1282760804.html	-1
313	18237	下周一大盘高开就是最后逃跑的机会	实在的左功碧3	http://guba.eastmoney.com/news,zssh000001,1282750662.html	-1
314	18343	各位股民，小弟吃了一个月的面…，不说了，重头再来～～～～	豫P288MF	http://guba.eastmoney.com/news,zssh000001,1282712381.html	-1
315	18471	大盘3300到2800，我浑浑噩噩过来了。亏麻了，大盘2800到现在3300，我	黄家驹yyds	http://guba.eastmoney.com/news,zssh000001,1282667535.html	-1
316	18514	上证和深成指参差不齐，对于后市是喜是忧啊？求赐教	股道期途四值功曹	http://guba.eastmoney.com/news,zssh000001,1282662042.html	-1
317	18609	证券指数跟大盘指数完美重合，天做之合呀	韭菜证券创始人	http://guba.eastmoney.com/news,zssh000001,1282652194.html	-1
318	18694	还真的是牛市来了！4000以下都是黄金坑是鱼头行情，4000到8000是鱼身，8	赢荡股海888	http://guba.eastmoney.com/news,zssh000001,1282642087.html	-1
319	18833	莫负伟大的时代，勇敢地上啊	牛军大元帅	http://guba.eastmoney.com/news,zssh000001,1282883537.html	-1
320	18930	我宁愿为股票打工也不会去为房子打工，工作做好了就会反过来，股票为你打工，房子那？	做T小精灵	http://guba.eastmoney.com/news,zssh000001,1282784361.html	-1
321	19005	来个板突破一下，妖气就来了，这个位置居然没有人干没道理	股友782036DP63	http://guba.eastmoney.com/news,zssh000001,1282597980.html	-1
322	19087	下午是没有什么好事发生的。	基民vl0Nu9	http://guba.eastmoney.com/news,zssh000001,1282580085.html	-1
323	19146	今天应该十字星，下周开干	股友QcwcZL	http://guba.eastmoney.com/news,zssh000001,1282566324.html	-1
324	19214	牛来了	每天六点起床	http://guba.eastmoney.com/news,zssh000001,1282629344.html	1
325	19275	国企私企两极分化	魔都华尔街	http://guba.eastmoney.com/news,zssh000001,1282553661.html	-1
326	19330	下周危险	pkko911	http://guba.eastmoney.com/news,zssh000001,1282547442.html	-1
327	19391	三千点保卫战[滴汗]	朴实得金牛座	http://guba.eastmoney.com/news,zssh000001,1282529539.html	-1
328	19458	券商股越走越弱业绩最差我信无疑。	股友3720Y112u6	http://guba.eastmoney.com/news,zssh000001,1282521796.html	-1
329	19513	指数涨了，散户赔钱了，这是为什么？	股友A909733P71	http://guba.eastmoney.com/news,zssh000001,1282517118.html	-1
330	19602	套死了太多小散了，这样的市场	股友ld39609535	http://guba.eastmoney.com/news,zssh000001,1282532459.html	-1
331	19622	下来吧，装啥13！	F不起的A股	http://guba.eastmoney.com/news,zssh000001,1282530392.html	-1
332	19642	内资砸盘咯，大家小心	才望满堂地梦轩	http://guba.eastmoney.com/news,zssh000001,1282512594.html	-1
333	19713	到47放学[捂脸]	风浪里的华夜白	http://guba.eastmoney.com/news,zssh000001,1282640653.html	-1
334	19752	银行在拉指数，意思是什么？	刻苦的严光桃3	http://guba.eastmoney.com/news,zssh000001,1282638027.html	-1
